yyyy.MM.dd_HH:mm:ss;name;value;profitP;profit;purchase;avgOpenPrice;marketPrice;profit1
2026.05.14 15:36:16;Euro Stoxx Banks;5601,5;13,01;644,7;4956,9;291,6;329,5;13,0
2026.05.14 15:36:16;Canada;1534,2;11,93;163,5;1370,7;228,5;255,7;11,9
2026.05.14 15:36:16;NASDAQ 100;10092,6;24,40;1979,6;8113,0;1159,0;1441,8;24,4
2026.05.14 15:36:16;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 15:36:16;All-World;15998,0;10,81;1561,0;14437,0;144,4;160,0;10,8
2026.05.14 15:36:16;Japan;6410,4;23,08;1202,1;5208,3;43,4;53,4;23,1
2026.05.14 15:36:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 15:36:16;Spain;3484,3;02,30;78,3;3406,1;55,8;57,1;2,3
2026.05.14 15:43:16;Global Hydrogen;14043,6;30,25;3261,8;10781,8;599,0;780,2;30,3
2026.05.14 15:43:16;Europe Momentum;187,3;13,37;22,1;165,2;13,8;15,6;13,4
2026.05.14 15:43:16;Defense;5830,0;-02,73;-163,9;5993,9;54,5;53,0;-2,7
2026.05.14 15:43:16;Europe Defence;3838,3;-07,51;-311,6;4149,9;31,7;29,3;-7,5
2026.05.14 15:43:16;Poland;4302,6;16,09;596,3;3706,3;27,9;32,4;16,1
2026.05.14 15:43:16;Innovators;6975,9;24,82;1387,3;5588,6;76,6;95,6;24,8
2026.05.14 15:43:16;Semiconductors;10721,7;87,17;4993,4;5728,3;57,9;108,3;87,2
2026.05.14 15:43:16;Euro Stoxx Banks;5601,5;13,01;644,7;4956,9;291,6;329,5;13,0
2026.05.14 15:43:16;Canada;1534,2;11,93;163,5;1370,7;228,5;255,7;11,9
2026.05.14 15:43:16;NASDAQ 100;10088,4;24,35;1975,4;8113,0;1159,0;1441,2;24,3
2026.05.14 15:43:16;UK;861,0;06,60;53,3;807,7;20,2;21,5;6,6
2026.05.14 15:43:16;All-World;15994,0;10,78;1557,0;14437,0;144,4;159,9;10,8
2026.05.14 15:43:16;Japan;6410,4;23,08;1202,1;5208,3;43,4;53,4;23,1
2026.05.14 15:43:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 15:43:16;Spain;3481,9;02,23;75,8;3406,1;55,8;57,1;2,2
2026.05.14 15:50:16;Global Hydrogen;14043,6;30,25;3261,8;10781,8;599,0;780,2;30,3
2026.05.14 15:50:16;Europe Momentum;186,7;13,02;21,5;165,2;13,8;15,6;13,0
2026.05.14 15:50:16;Defense;5858,6;-02,26;-135,3;5993,9;54,5;53,3;-2,3
2026.05.14 15:50:16;Europe Defence;3842,9;-07,40;-307,0;4149,9;31,7;29,3;-7,4
2026.05.14 15:50:16;Poland;4297,9;15,96;591,6;3706,3;27,9;32,3;16,0
2026.05.14 15:50:16;Innovators;7064,2;26,40;1475,7;5588,6;76,6;96,8;26,4
2026.05.14 15:50:16;Semiconductors;10791,0;88,38;5062,7;5728,3;57,9;109,0;88,4
2026.05.14 15:50:16;Euro Stoxx Banks;5601,5;13,01;644,7;4956,9;291,6;329,5;13,0
2026.05.14 15:50:16;Canada;1533,3;11,86;162,6;1370,7;228,5;255,6;11,9
2026.05.14 15:50:16;NASDAQ 100;10116,4;24,69;2003,4;8113,0;1159,0;1445,2;24,7
2026.05.14 15:50:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 15:50:16;All-World;16002,0;10,84;1565,0;14437,0;144,4;160,0;10,8
2026.05.14 15:50:16;Japan;6410,4;23,08;1202,1;5208,3;43,4;53,4;23,1
2026.05.14 15:50:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 15:50:16;Spain;3481,9;02,23;75,8;3406,1;55,8;57,1;2,2
2026.05.14 15:57:16;Global Hydrogen;14043,6;30,25;3261,8;10781,8;599,0;780,2;30,3
2026.05.14 15:57:16;Europe Momentum;186,7;13,02;21,5;165,2;13,8;15,6;13,0
2026.05.14 15:57:16;Defense;5842,1;-02,53;-151,8;5993,9;54,5;53,1;-2,5
2026.05.14 15:57:16;Europe Defence;3834,4;-07,60;-315,6;4149,9;31,7;29,3;-7,6
2026.05.14 15:57:16;Poland;4287,9;15,69;581,6;3706,3;27,9;32,2;15,7
2026.05.14 15:57:16;Innovators;6986,8;25,02;1398,3;5588,6;76,6;95,7;25,0
2026.05.14 15:57:16;Semiconductors;10886,0;90,04;5157,7;5728,3;57,9;110,0;90,0
2026.05.14 15:57:16;Euro Stoxx Banks;5588,8;12,75;631,9;4956,9;291,6;328,8;12,7
2026.05.14 15:57:16;Canada;1533,3;11,86;162,6;1370,7;228,5;255,6;11,9
2026.05.14 15:57:16;NASDAQ 100;10147,2;25,07;2034,2;8113,0;1159,0;1449,6;25,1
2026.05.14 15:57:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 15:57:16;All-World;16028,0;11,02;1591,0;14437,0;144,4;160,3;11,0
2026.05.14 15:57:16;Japan;6410,4;23,08;1202,1;5208,3;43,4;53,4;23,1
2026.05.14 15:57:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 15:57:16;Spain;3481,9;02,23;75,8;3406,1;55,8;57,1;2,2
2026.05.14 16:04:16;Global Hydrogen;14043,6;30,25;3261,8;10781,8;599,0;780,2;30,3
2026.05.14 16:04:16;Europe Momentum;186,7;13,02;21,5;165,2;13,8;15,6;13,0
2026.05.14 16:04:16;Defense;5842,1;-02,53;-151,8;5993,9;54,5;53,1;-2,5
2026.05.14 16:04:16;Europe Defence;3829,1;-07,73;-320,8;4149,9;31,7;29,2;-7,7
2026.05.14 16:04:16;Poland;4289,9;15,75;583,6;3706,3;27,9;32,3;15,7
2026.05.14 16:04:16;Innovators;7021,9;25,65;1433,3;5588,6;76,6;96,2;25,6
2026.05.14 16:04:16;Semiconductors;10892,0;90,14;5163,6;5728,3;57,9;110,0;90,1
2026.05.14 16:04:16;Euro Stoxx Banks;5585,4;12,68;628,5;4956,9;291,6;328,6;12,7
2026.05.14 16:04:16;Canada;1530,9;11,69;160,2;1370,7;228,5;255,2;11,7
2026.05.14 16:04:16;NASDAQ 100;10155,6;25,18;2042,6;8113,0;1159,0;1450,8;25,2
2026.05.14 16:04:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 16:04:16;All-World;16016,0;10,94;1579,0;14437,0;144,4;160,2;10,9
2026.05.14 16:04:16;Japan;6410,4;23,08;1202,1;5208,3;43,4;53,4;23,1
2026.05.14 16:04:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 16:04:16;Spain;3481,9;02,23;75,8;3406,1;55,8;57,1;2,2
2026.05.14 16:11:16;Global Hydrogen;14032,8;30,15;3251,0;10781,8;599,0;779,6;30,2
2026.05.14 16:11:16;Europe Momentum;186,7;13,02;21,5;165,2;13,8;15,6;13,0
2026.05.14 16:11:16;Defense;5837,7;-02,61;-156,2;5993,9;54,5;53,1;-2,6
2026.05.14 16:11:16;Europe Defence;3821,9;-07,90;-328,0;4149,9;31,7;29,2;-7,9
2026.05.14 16:11:16;Poland;4289,9;15,75;583,6;3706,3;27,9;32,3;15,7
2026.05.14 16:11:16;Innovators;7050,3;26,16;1461,8;5588,6;76,6;96,6;26,2
2026.05.14 16:11:16;Semiconductors;10878,1;89,90;5149,8;5728,3;57,9;109,9;89,9
2026.05.14 16:11:16;Euro Stoxx Banks;5588,8;12,75;631,9;4956,9;291,6;328,8;12,7
2026.05.14 16:11:16;Canada;1532,4;11,80;161,7;1370,7;228,5;255,4;11,8
2026.05.14 16:11:16;NASDAQ 100;10137,4;24,95;2024,4;8113,0;1159,0;1448,2;25,0
2026.05.14 16:11:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 16:11:16;All-World;16018,0;10,95;1581,0;14437,0;144,4;160,2;11,0
2026.05.14 16:11:16;Japan;6410,4;23,08;1202,1;5208,3;43,4;53,4;23,1
2026.05.14 16:11:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 16:11:16;Spain;3477,6;02,10;71,5;3406,1;55,8;57,0;2,1
2026.05.14 16:18:16;Global Hydrogen;13998,6;29,84;3216,8;10781,8;599,0;777,7;29,8
2026.05.14 16:18:16;Europe Momentum;186,7;13,02;21,5;165,2;13,8;15,6;13,0
2026.05.14 16:18:16;Defense;5838,8;-02,59;-155,1;5993,9;54,5;53,1;-2,6
2026.05.14 16:18:16;Europe Defence;3829,1;-07,73;-320,8;4149,9;31,7;29,2;-7,7
2026.05.14 16:18:16;Poland;4289,9;15,75;583,6;3706,3;27,9;32,3;15,7
2026.05.14 16:18:16;Innovators;7040,9;25,99;1452,3;5588,6;76,6;96,5;26,0
2026.05.14 16:18:16;Semiconductors;10840,5;89,24;5112,2;5728,3;57,9;109,5;89,2
2026.05.14 16:18:16;Euro Stoxx Banks;5584,5;12,66;627,7;4956,9;291,6;328,5;12,7
2026.05.14 16:18:16;Canada;1532,1;11,78;161,4;1370,7;228,5;255,4;11,8
2026.05.14 16:18:16;NASDAQ 100;10133,2;24,90;2020,2;8113,0;1159,0;1447,6;24,9
2026.05.14 16:18:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 16:18:16;All-World;16016,0;10,94;1579,0;14437,0;144,4;160,2;10,9
2026.05.14 16:18:16;Japan;6410,4;23,08;1202,1;5208,3;43,4;53,4;23,1
2026.05.14 16:18:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 16:18:16;Spain;3477,0;02,08;70,9;3406,1;55,8;57,0;2,1
2026.05.14 16:25:16;Global Hydrogen;14000,4;29,85;3218,6;10781,8;599,0;777,8;29,9
2026.05.14 16:25:16;Europe Momentum;186,7;13,02;21,5;165,2;13,8;15,6;13,0
2026.05.14 16:25:16;Defense;5843,2;-02,51;-150,7;5993,9;54,5;53,1;-2,5
2026.05.14 16:25:16;Europe Defence;3831,1;-07,68;-318,8;4149,9;31,7;29,2;-7,7
2026.05.14 16:25:16;Poland;4282,6;15,55;576,3;3706,3;27,9;32,2;15,5
2026.05.14 16:25:16;Innovators;7062,8;26,38;1474,2;5588,6;76,6;96,8;26,4
2026.05.14 16:25:16;Semiconductors;10820,7;88,90;5092,4;5728,3;57,9;109,3;88,9
2026.05.14 16:25:16;Euro Stoxx Banks;5584,5;12,66;627,7;4956,9;291,6;328,5;12,7
2026.05.14 16:25:16;Canada;1532,1;11,78;161,4;1370,7;228,5;255,4;11,8
2026.05.14 16:25:16;NASDAQ 100;10123,4;24,78;2010,4;8113,0;1159,0;1446,2;24,8
2026.05.14 16:25:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 16:25:16;All-World;16016,0;10,94;1579,0;14437,0;144,4;160,2;10,9
2026.05.14 16:25:16;Japan;6420,0;23,26;1211,7;5208,3;43,4;53,5;23,3
2026.05.14 16:25:16;ATX;3567,0;10,63;342,8;3224,2;111,2;123,0;10,6
2026.05.14 16:25:16;Spain;3477,0;02,08;70,9;3406,1;55,8;57,0;2,1
2026.05.14 16:32:16;Global Hydrogen;14000,4;29,85;3218,6;10781,8;599,0;777,8;29,9
2026.05.14 16:32:16;Europe Momentum;186,7;13,02;21,5;165,2;13,8;15,6;13,0
2026.05.14 16:32:16;Defense;5841,0;-02,55;-152,9;5993,9;54,5;53,1;-2,6
2026.05.14 16:32:16;Europe Defence;3835,0;-07,59;-314,9;4149,9;31,7;29,3;-7,6
2026.05.14 16:32:16;Poland;4288,6;15,71;582,3;3706,3;27,9;32,2;15,7
2026.05.14 16:32:16;Innovators;7065,7;26,43;1477,1;5588,6;76,6;96,8;26,4
2026.05.14 16:32:16;Semiconductors;10830,6;89,07;5102,3;5728,3;57,9;109,4;89,1
2026.05.14 16:32:16;Euro Stoxx Banks;5584,5;12,66;627,7;4956,9;291,6;328,5;12,7
2026.05.14 16:32:16;Canada;1532,1;11,78;161,4;1370,7;228,5;255,4;11,8
2026.05.14 16:32:16;NASDAQ 100;10140,2;24,99;2027,2;8113,0;1159,0;1448,6;25,0
2026.05.14 16:32:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 16:32:16;All-World;16030,0;11,03;1593,0;14437,0;144,4;160,3;11,0
2026.05.14 16:32:16;Japan;6420,0;23,26;1211,7;5208,3;43,4;53,5;23,3
2026.05.14 16:32:16;ATX;3556,6;10,31;332,4;3224,2;111,2;122,6;10,3
2026.05.14 16:32:16;Spain;3477,0;02,08;70,9;3406,1;55,8;57,0;2,1
2026.05.14 16:39:16;Global Hydrogen;14000,4;29,85;3218,6;10781,8;599,0;777,8;29,9
2026.05.14 16:39:16;Europe Momentum;186,9;13,12;21,7;165,2;13,8;15,6;13,1
2026.05.14 16:39:16;Defense;5833,3;-02,68;-160,6;5993,9;54,5;53,0;-2,7
2026.05.14 16:39:16;Europe Defence;3825,9;-07,81;-324,1;4149,9;31,7;29,2;-7,8
2026.05.14 16:39:16;Poland;4289,3;15,73;583,0;3706,3;27,9;32,3;15,7
2026.05.14 16:39:16;Innovators;7074,4;26,59;1485,9;5588,6;76,6;96,9;26,6
2026.05.14 16:39:16;Semiconductors;10903,9;90,35;5175,5;5728,3;57,9;110,1;90,3
2026.05.14 16:39:16;Euro Stoxx Banks;5584,5;12,66;627,7;4956,9;291,6;328,5;12,7
2026.05.14 16:39:16;Canada;1532,1;11,78;161,4;1370,7;228,5;255,4;11,8
2026.05.14 16:39:16;NASDAQ 100;10155,6;25,18;2042,6;8113,0;1159,0;1450,8;25,2
2026.05.14 16:39:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 16:39:16;All-World;16036,0;11,08;1599,0;14437,0;144,4;160,4;11,1
2026.05.14 16:39:16;Japan;6420,0;23,26;1211,7;5208,3;43,4;53,5;23,3
2026.05.14 16:39:16;ATX;3556,6;10,31;332,4;3224,2;111,2;122,6;10,3
2026.05.14 16:39:16;Spain;3477,0;02,08;70,9;3406,1;55,8;57,0;2,1
2026.05.14 16:46:16;Global Hydrogen;14000,4;29,85;3218,6;10781,8;599,0;777,8;29,9
2026.05.14 16:46:16;Europe Momentum;186,8;13,06;21,6;165,2;13,8;15,6;13,1
2026.05.14 16:46:16;Defense;5849,8;-02,40;-144,1;5993,9;54,5;53,2;-2,4
2026.05.14 16:46:16;Europe Defence;3825,2;-07,82;-324,7;4149,9;31,7;29,2;-7,8
2026.05.14 16:46:16;Poland;4286,6;15,66;580,3;3706,3;27,9;32,2;15,7
2026.05.14 16:46:16;Innovators;7091,2;26,89;1502,7;5588,6;76,6;97,1;26,9
2026.05.14 16:46:16;Semiconductors;10878,1;89,90;5149,8;5728,3;57,9;109,9;89,9
2026.05.14 16:46:16;Euro Stoxx Banks;5584,5;12,66;627,7;4956,9;291,6;328,5;12,7
2026.05.14 16:46:16;Canada;1532,1;11,78;161,4;1370,7;228,5;255,4;11,8
2026.05.14 16:46:16;NASDAQ 100;10143,0;25,02;2030,0;8113,0;1159,0;1449,0;25,0
2026.05.14 16:46:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 16:46:16;All-World;16038,0;11,09;1601,0;14437,0;144,4;160,4;11,1
2026.05.14 16:46:16;Japan;6417,6;23,22;1209,3;5208,3;43,4;53,5;23,2
2026.05.14 16:46:16;ATX;3556,6;10,31;332,4;3224,2;111,2;122,6;10,3
2026.05.14 16:46:16;Spain;3475,2;02,03;69,1;3406,1;55,8;57,0;2,0
2026.05.14 16:53:16;Global Hydrogen;14016,6;30,00;3234,8;10781,8;599,0;778,7;30,0
2026.05.14 16:53:16;Europe Momentum;186,8;13,06;21,6;165,2;13,8;15,6;13,1
2026.05.14 16:53:16;Defense;5848,7;-02,42;-145,2;5993,9;54,5;53,2;-2,4
2026.05.14 16:53:16;Europe Defence;3836,3;-07,56;-313,6;4149,9;31,7;29,3;-7,6
2026.05.14 16:53:16;Poland;4294,6;15,87;588,3;3706,3;27,9;32,3;15,9
2026.05.14 16:53:16;Innovators;7105,1;27,14;1516,5;5588,6;76,6;97,3;27,1
2026.05.14 16:53:16;Semiconductors;10933,6;90,87;5205,2;5728,3;57,9;110,4;90,9
2026.05.14 16:53:16;Euro Stoxx Banks;5584,5;12,66;627,7;4956,9;291,6;328,5;12,7
2026.05.14 16:53:16;Canada;1532,1;11,78;161,4;1370,7;228,5;255,4;11,8
2026.05.14 16:53:16;NASDAQ 100;10154,2;25,16;2041,2;8113,0;1159,0;1450,6;25,2
2026.05.14 16:53:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 16:53:16;All-World;16052,0;11,19;1615,0;14437,0;144,4;160,5;11,2
2026.05.14 16:53:16;Japan;6417,6;23,22;1209,3;5208,3;43,4;53,5;23,2
2026.05.14 16:53:16;ATX;3553,7;10,22;329,5;3224,2;111,2;122,5;10,2
2026.05.14 16:53:16;Spain;3480,1;02,17;74,0;3406,1;55,8;57,1;2,2
2026.05.14 17:00:16;Global Hydrogen;14038,2;30,20;3256,4;10781,8;599,0;779,9;30,2
2026.05.14 17:00:16;Europe Momentum;186,9;13,12;21,7;165,2;13,8;15,6;13,1
2026.05.14 17:00:16;Defense;5850,9;-02,39;-143,0;5993,9;54,5;53,2;-2,4
2026.05.14 17:00:16;Europe Defence;3832,4;-07,65;-317,5;4149,9;31,7;29,3;-7,7
2026.05.14 17:00:16;Poland;4296,6;15,93;590,3;3706,3;27,9;32,3;15,9
2026.05.14 17:00:16;Innovators;7128,5;27,55;1539,9;5588,6;76,6;97,7;27,6
2026.05.14 17:00:16;Semiconductors;10949,4;91,14;5221,1;5728,3;57,9;110,6;91,1
2026.05.14 17:00:16;Euro Stoxx Banks;5598,1;12,94;641,3;4956,9;291,6;329,3;12,9
2026.05.14 17:00:16;Canada;1532,1;11,78;161,4;1370,7;228,5;255,4;11,8
2026.05.14 17:00:16;NASDAQ 100;10164,0;25,28;2051,0;8113,0;1159,0;1452,0;25,3
2026.05.14 17:00:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 17:00:16;All-World;16060,0;11,24;1623,0;14437,0;144,4;160,6;11,2
2026.05.14 17:00:16;Japan;6417,6;23,22;1209,3;5208,3;43,4;53,5;23,2
2026.05.14 17:00:16;ATX;3556,0;10,29;331,8;3224,2;111,2;122,6;10,3
2026.05.14 17:00:16;Spain;3480,1;02,17;74,0;3406,1;55,8;57,1;2,2
2026.05.14 17:07:16;Global Hydrogen;14038,2;30,20;3256,4;10781,8;599,0;779,9;30,2
2026.05.14 17:07:16;Europe Momentum;186,9;13,12;21,7;165,2;13,8;15,6;13,1
2026.05.14 17:07:16;Defense;5861,9;-02,20;-132,0;5993,9;54,5;53,3;-2,2
2026.05.14 17:07:16;Europe Defence;3829,8;-07,71;-320,1;4149,9;31,7;29,2;-7,7
2026.05.14 17:07:16;Poland;4292,6;15,82;586,3;3706,3;27,9;32,3;15,8
2026.05.14 17:07:16;Innovators;7146,7;27,88;1558,1;5588,6;76,6;97,9;27,9
2026.05.14 17:07:16;Semiconductors;10963,3;91,39;5234,9;5728,3;57,9;110,7;91,4
2026.05.14 17:07:16;Euro Stoxx Banks;5598,1;12,94;641,3;4956,9;291,6;329,3;12,9
2026.05.14 17:07:16;Canada;1532,1;11,78;161,4;1370,7;228,5;255,4;11,8
2026.05.14 17:07:16;NASDAQ 100;10182,2;25,50;2069,2;8113,0;1159,0;1454,6;25,5
2026.05.14 17:07:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 17:07:16;All-World;16066,0;11,28;1629,0;14437,0;144,4;160,7;11,3
2026.05.14 17:07:16;Japan;6417,6;23,22;1209,3;5208,3;43,4;53,5;23,2
2026.05.14 17:07:16;ATX;3558,3;10,36;334,1;3224,2;111,2;122,7;10,4
2026.05.14 17:07:16;Spain;3480,1;02,17;74,0;3406,1;55,8;57,1;2,2
2026.05.14 17:14:16;Global Hydrogen;14038,2;30,20;3256,4;10781,8;599,0;779,9;30,2
2026.05.14 17:14:16;Europe Momentum;186,9;13,12;21,7;165,2;13,8;15,6;13,1
2026.05.14 17:14:16;Defense;5864,1;-02,16;-129,8;5993,9;54,5;53,3;-2,2
2026.05.14 17:14:16;Europe Defence;3832,4;-07,65;-317,5;4149,9;31,7;29,3;-7,7
2026.05.14 17:14:16;Poland;4291,9;15,80;585,6;3706,3;27,9;32,3;15,8
2026.05.14 17:14:16;Innovators;7138,7;27,74;1550,1;5588,6;76,6;97,8;27,7
2026.05.14 17:14:16;Semiconductors;10923,7;90,70;5195,3;5728,3;57,9;110,3;90,7
2026.05.14 17:14:16;Euro Stoxx Banks;5603,2;13,04;646,4;4956,9;291,6;329,6;13,0
2026.05.14 17:14:16;Canada;1532,1;11,78;161,4;1370,7;228,5;255,4;11,8
2026.05.14 17:14:16;NASDAQ 100;10178,0;25,45;2065,0;8113,0;1159,0;1454,0;25,5
2026.05.14 17:14:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 17:14:16;All-World;16076,0;11,35;1639,0;14437,0;144,4;160,8;11,4
2026.05.14 17:14:16;Japan;6417,6;23,22;1209,3;5208,3;43,4;53,5;23,2
2026.05.14 17:14:16;ATX;3558,3;10,36;334,1;3224,2;111,2;122,7;10,4
2026.05.14 17:14:16;Spain;3480,1;02,17;74,0;3406,1;55,8;57,1;2,2
2026.05.14 17:21:16;Global Hydrogen;14038,2;30,20;3256,4;10781,8;599,0;779,9;30,2
2026.05.14 17:21:16;Europe Momentum;186,9;13,10;21,7;165,2;13,8;15,6;13,1
2026.05.14 17:21:16;Defense;5860,8;-02,22;-133,1;5993,9;54,5;53,3;-2,2
2026.05.14 17:21:16;Europe Defence;3834,4;-07,60;-315,6;4149,9;31,7;29,3;-7,6
2026.05.14 17:21:16;Poland;4288,6;15,71;582,3;3706,3;27,9;32,2;15,7
2026.05.14 17:21:16;Innovators;7126,3;27,52;1537,7;5588,6;76,6;97,6;27,5
2026.05.14 17:21:16;Semiconductors;10935,5;90,90;5207,2;5728,3;57,9;110,5;90,9
2026.05.14 17:21:16;Euro Stoxx Banks;5604,9;13,07;648,1;4956,9;291,6;329,7;13,1
2026.05.14 17:21:16;Canada;1532,1;11,78;161,4;1370,7;228,5;255,4;11,8
2026.05.14 17:21:16;NASDAQ 100;10182,2;25,50;2069,2;8113,0;1159,0;1454,6;25,5
2026.05.14 17:21:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 17:21:16;All-World;16084,0;11,41;1647,0;14437,0;144,4;160,8;11,4
2026.05.14 17:21:16;Japan;6420,0;23,26;1211,7;5208,3;43,4;53,5;23,3
2026.05.14 17:21:16;ATX;3558,3;10,36;334,1;3224,2;111,2;122,7;10,4
2026.05.14 17:21:16;Spain;3480,1;02,17;74,0;3406,1;55,8;57,1;2,2
2026.05.14 17:28:16;Global Hydrogen;14038,2;30,20;3256,4;10781,8;599,0;779,9;30,2
2026.05.14 17:28:16;Europe Momentum;186,9;13,10;21,7;165,2;13,8;15,6;13,1
2026.05.14 17:28:16;Defense;5863,0;-02,18;-130,9;5993,9;54,5;53,3;-2,2
2026.05.14 17:28:16;Europe Defence;3833,7;-07,62;-316,2;4149,9;31,7;29,3;-7,6
2026.05.14 17:28:16;Poland;4289,9;15,75;583,6;3706,3;27,9;32,3;15,7
2026.05.14 17:28:16;Innovators;7161,3;28,14;1572,7;5588,6;76,6;98,1;28,1
2026.05.14 17:28:16;Semiconductors;10945,4;91,08;5217,1;5728,3;57,9;110,6;91,1
2026.05.14 17:28:16;Euro Stoxx Banks;5604,9;13,07;648,1;4956,9;291,6;329,7;13,1
2026.05.14 17:28:16;Canada;1538,7;12,26;168,0;1370,7;228,5;256,5;12,3
2026.05.14 17:28:16;NASDAQ 100;10192,0;25,63;2079,0;8113,0;1159,0;1456,0;25,6
2026.05.14 17:28:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 17:28:16;All-World;16088,0;11,44;1651,0;14437,0;144,4;160,9;11,4
2026.05.14 17:28:16;Japan;6420,0;23,26;1211,7;5208,3;43,4;53,5;23,3
2026.05.14 17:28:16;ATX;3558,3;10,36;334,1;3224,2;111,2;122,7;10,4
2026.05.14 17:28:16;Spain;3480,1;02,17;74,0;3406,1;55,8;57,1;2,2
2026.05.14 17:35:16;Global Hydrogen;14079,6;30,59;3297,8;10781,8;599,0;782,2;30,6
2026.05.14 17:35:16;Europe Momentum;186,9;13,10;21,7;165,2;13,8;15,6;13,1
2026.05.14 17:35:16;Defense;5870,7;-02,05;-123,2;5993,9;54,5;53,4;-2,1
2026.05.14 17:35:16;Europe Defence;3835,7;-07,57;-314,3;4149,9;31,7;29,3;-7,6
2026.05.14 17:35:16;Poland;4287,3;15,68;581,0;3706,3;27,9;32,2;15,7
2026.05.14 17:35:16;Innovators;7204,4;28,91;1615,8;5588,6;76,6;98,7;28,9
2026.05.14 17:35:16;Semiconductors;10965,2;91,42;5236,9;5728,3;57,9;110,8;91,4
2026.05.14 17:35:16;Euro Stoxx Banks;5599,0;12,95;642,1;4956,9;291,6;329,4;13,0
2026.05.14 17:35:16;Canada;1538,7;12,26;168,0;1370,7;228,5;256,5;12,3
2026.05.14 17:35:16;NASDAQ 100;10206,0;25,80;2093,0;8113,0;1159,0;1458,0;25,8
2026.05.14 17:35:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 17:35:16;All-World;16100,0;11,52;1663,0;14437,0;144,4;161,0;11,5
2026.05.14 17:35:16;Japan;6429,6;23,45;1221,3;5208,3;43,4;53,6;23,4
2026.05.14 17:35:16;ATX;3564,1;10,54;339,9;3224,2;111,2;122,9;10,5
2026.05.14 17:35:16;Spain;3480,1;02,17;74,0;3406,1;55,8;57,1;2,2
2026.05.14 17:42:16;Global Hydrogen;14079,6;30,59;3297,8;10781,8;599,0;782,2;30,6
2026.05.14 17:42:16;Europe Momentum;187,0;13,15;21,7;165,2;13,8;15,6;13,1
2026.05.14 17:42:16;Defense;5871,8;-02,04;-122,1;5993,9;54,5;53,4;-2,0
2026.05.14 17:42:16;Europe Defence;3839,6;-07,48;-310,3;4149,9;31,7;29,3;-7,5
2026.05.14 17:42:16;Poland;4295,2;15,89;589,0;3706,3;27,9;32,3;15,9
2026.05.14 17:42:16;Innovators;7200,0;28,83;1611,4;5588,6;76,6;98,6;28,8
2026.05.14 17:42:16;Semiconductors;10989,0;91,84;5260,7;5728,3;57,9;111,0;91,8
2026.05.14 17:42:16;Euro Stoxx Banks;5599,0;12,95;642,1;4956,9;291,6;329,4;13,0
2026.05.14 17:42:16;Canada;1538,7;12,26;168,0;1370,7;228,5;256,5;12,3
2026.05.14 17:42:16;NASDAQ 100;10208,8;25,83;2095,8;8113,0;1159,0;1458,4;25,8
2026.05.14 17:42:16;UK;860,0;06,48;52,3;807,7;20,2;21,5;6,5
2026.05.14 17:42:16;All-World;16108,0;11,57;1671,0;14437,0;144,4;161,1;11,6
2026.05.14 17:42:16;Japan;6429,6;23,45;1221,3;5208,3;43,4;53,6;23,4
2026.05.14 17:42:16;ATX;3564,1;10,54;339,9;3224,2;111,2;122,9;10,5
2026.05.14 17:42:16;Spain;3480,1;02,17;74,0;3406,1;55,8;57,1;2,2
2026.05.14 17:49:16;Global Hydrogen;14079,6;30,59;3297,8;10781,8;599,0;782,2;30,6
2026.05.14 17:49:16;Europe Momentum;187,0;13,15;21,7;165,2;13,8;15,6;13,1
2026.05.14 17:49:16;Defense;5868,5;-02,09;-125,4;5993,9;54,5;53,4;-2,1
